time,latitude,longitude,t2m,tp,d2m,rh
2022-01-05 14:00:00,44.076,8.135,9.8714905,1.8238707,5.0831604,72.11883
2022-01-05 15:00:00,44.076,8.135,9.650299,1.8837874,4.330475,69.45029
2022-01-05 16:00:00,44.076,8.135,9.298492,1.9210696,3.6681213,67.8809
2022-01-05 17:00:00,44.076,8.135,9.289459,1.9329293,2.9752502,64.68064
2022-01-05 18:00:00,44.076,8.135,9.013092,1.9434683,2.6229553,64.270836
2022-01-05 19:00:00,44.076,8.135,9.0121155,1.9460572,3.4149475,67.97947
2022-01-05 20:00:00,44.076,8.135,8.318024,1.9475613,0.59780884,58.27446
2022-01-05 21:00:00,44.076,8.135,7.573395,1.947753,-1.8113708,51.429283
2022-01-05 22:00:00,44.076,8.135,6.9007874,1.947753,-2.6058044,50.78146
2022-01-05 23:00:00,44.076,8.135,6.4530334,1.947753,-3.1231384,50.393993
2022-01-06 00:00:00,44.076,8.135,6.148834,1.947753,-3.8597107,48.7082
2022-01-06 01:00:00,44.076,8.135,6.340973,0.0,-4.2225037,46.777225
2022-01-06 02:00:00,44.076,8.135,6.065338,0.0,-4.938324,45.17205
2022-01-06 03:00:00,44.076,8.135,5.7225647,0.0,-5.337738,44.8778
2022-01-06 04:00:00,44.076,8.135,5.4967346,0.00054352905,-5.3938904,45.391804
2022-01-06 05:00:00,44.076,8.135,5.353424,0.007976697,-5.239105,46.386475
2022-01-06 06:00:00,44.076,8.135,5.288971,0.022242747,-5.4688416,45.78995
2022-01-06 07:00:00,44.076,8.135,6.1979065,0.025281567,-3.659027,49.277958
2022-01-06 08:00:00,44.076,8.135,6.1371155,0.026395006,-3.8855896,48.65321
2022-01-06 09:00:00,44.076,8.135,6.5641174,0.026395006,-4.292572,45.822544
2022-01-06 10:00:00,44.076,8.135,7.1944885,0.026395006,-4.155609,44.337517
2022-01-06 11:00:00,44.076,8.135,7.8451233,0.026822671,-4.1368103,42.47214
2022-01-06 12:00:00,44.076,8.135,8.328766,0.026827576,-4.2518005,40.74623
2022-01-06 13:00:00,44.076,8.135,8.584381,0.026825845,-4.336273,39.79351
2022-01-06 14:00:00,44.076,8.135,8.546051,0.026825845,-4.4100037,39.676258
2022-01-06 15:00:00,44.076,8.135,8.225983,0.026825845,-4.5559998,40.10304
