time,latitude,longitude,t2m,tp,d2m,rh
2022-01-08 17:00:00,45.195,11.045,2.405426,0.0,-0.31185913,82.252686
2022-01-08 18:00:00,45.195,11.045,2.7081604,0.0,-0.39364624,80.02574
2022-01-08 19:00:00,45.195,11.045,2.4837952,0.0,-0.33065796,81.68404
2022-01-08 20:00:00,45.195,11.045,0.8248596,0.0,-1.1905212,86.38329
2022-01-08 21:00:00,45.195,11.045,-1.0044861,0.0,-2.2637634,91.15921
2022-01-08 22:00:00,45.195,11.045,-0.5960388,0.0,-1.8426208,91.27299
2022-01-08 23:00:00,45.195,11.045,-0.6885681,0.0,-1.8531189,91.81977
2022-01-09 00:00:00,45.195,11.045,-0.7417908,0.0,-2.0118103,91.10536
2022-01-09 01:00:00,45.195,11.045,-1.297699,0.0,-2.3919373,92.25885
2022-01-09 02:00:00,45.195,11.045,-1.3084412,0.0,-2.3936462,92.31986
2022-01-09 03:00:00,45.195,11.045,-1.9739685,0.0,-3.1390076,91.732475
2022-01-09 04:00:00,45.195,11.045,-2.0176697,0.0012750025,-3.2549744,91.23721
2022-01-09 05:00:00,45.195,11.045,-1.6407166,0.0013890067,-2.9356384,90.873604
2022-01-09 06:00:00,45.195,11.045,-1.1634216,0.39257923,-2.4947205,90.66355
2022-01-09 07:00:00,45.195,11.045,0.038482666,0.87792635,-1.3726501,90.22183
2022-01-09 08:00:00,45.195,11.045,0.7591858,1.1655759,-0.71102905,89.88867
2022-01-09 09:00:00,45.195,11.045,0.9606018,1.508246,0.1690979,94.446815
2022-01-09 10:00:00,45.195,11.045,1.5213928,1.8209536,0.42105103,92.389015
2022-01-09 11:00:00,45.195,11.045,1.9525452,1.9974178,0.62564087,90.91787
2022-01-09 12:00:00,45.195,11.045,2.337555,2.0812027,0.40371704,87.05122
2022-01-09 13:00:00,45.195,11.045,2.7054749,2.1320777,0.18765259,83.49025
2022-01-09 14:00:00,45.195,11.045,3.002594,2.1608078,0.1637268,81.60967
2022-01-09 15:00:00,45.195,11.045,2.8607483,2.1773925,0.5536194,84.790375
2022-01-09 16:00:00,45.195,11.045,2.0003967,2.1958282,0.4425354,89.41798
2022-01-09 17:00:00,45.195,11.045,1.0760803,2.2290382,0.23013306,94.08054
2022-01-09 18:00:00,45.195,11.045,0.43643188,2.2740865,-0.34628296,94.48391
